{'0 - 200 um': '0.004653080536673462', '200 - 400 um': '0.001586065177889402', '400 - 600 um': '0.0008775150410138601', '600 - 800 um': '0.0002650459846187635', '800 - 1000 um': '0.00017830505775547336', '1000 - 1200 um': '0.0001169050300969804', '1200 - 1400 um': '0.00012777636055953345', '1400 - 1600 um': '0.00014867686511733935', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0', '2000+ um': '0.0007155169746177728', 'mean_hole_size': '250.3364312', 'median_hole_size': '135.0', 'number_holes': '538', 'steatosis_score': '', 'holes_fraction': '0.0086688870196737', 'number_holes_per_100_um2': '0.1416944751746634', 'pc1': '-3.936415571700753', 'pc2': '0.8277138337120629', 'UMAP_0': '16.614616', 'UMAP_1': '3.383339', 'slide_id': 'Sl242'}
{'0 - 200 um': '0.018747722889869912', '200 - 400 um': '0.01797368985021688', '400 - 600 um': '0.013923119207527342', '600 - 800 um': '0.010577439866148031', '800 - 1000 um': '0.007718344256278053', '1000 - 1200 um': '0.006790629766034151', '1200 - 1400 um': '0.004806318770427685', '1400 - 1600 um': '0.0031419552542206242', '1600 - 1800 um': '0.0022349685468748643', '1800 - 2000 um': '0.0030519376436591262', '2000+ um': '0.011501526971779535', 'mean_hole_size': '433.9053599', 'median_hole_size': '211.0', 'number_holes': '3265', 'steatosis_score': '1.0', 'holes_fraction': '0.1004676530230362', 'number_holes_per_100_um2': '0.8250683173200237', 'pc1': '-0.3734616449189964', 'pc2': '-0.17570837889888163', 'UMAP_0': '10.879814', 'UMAP_1': '4.727382', 'slide_id': 'Sl094'}
{'0 - 200 um': '0.023620659176843757', '200 - 400 um': '0.02456174734914896', '400 - 600 um': '0.020123760172960605', '600 - 800 um': '0.012749508661948331', '800 - 1000 um': '0.0068204348958134705', '1000 - 1200 um': '0.0029567187943449792', '1200 - 1400 um': '0.0035885351493837774', '1400 - 1600 um': '0.0017319950328987177', '1600 - 1800 um': '0.0007865432346172928', '1800 - 2000 um': '0.0006497254157303593', '2000+ um': '0.001723631366787666', 'mean_hole_size': '335.6218126', 'median_hole_size': '211.0', 'number_holes': '3255', 'steatosis_score': '2.0', 'holes_fraction': '0.0993132590518514', 'number_holes_per_100_um2': '0.6835558469225187', 'pc1': '-0.9718861246486578', 'pc2': '-1.0731204885275245', 'UMAP_0': '10.83682', 'UMAP_1': '4.542339', 'slide_id': 'Sl038'}
{'0 - 200 um': '0.008940903163950471', '200 - 400 um': '0.0061482684929645955', '400 - 600 um': '0.0032767987034855567', '600 - 800 um': '0.001887200576284693', '800 - 1000 um': '0.001594982926978294', '1000 - 1200 um': '0.0009471095285427431', '1200 - 1400 um': '0.00026659216924149014', '1400 - 1600 um': '0.0003174079070446352', '1600 - 1800 um': '0.00012029291576732759', '1800 - 2000 um': '0.00013258881023381445', '2000+ um': '0.0017719130729309184', 'mean_hole_size': '294.4784382', 'median_hole_size': '156.0', 'number_holes': '1716', 'steatosis_score': '2.0', 'holes_fraction': '0.0254040582928286', 'number_holes_per_100_um2': '0.3254719010709261', 'pc1': '-3.322155105428175', 'pc2': '0.3851490768310339', 'UMAP_0': '13.343877', 'UMAP_1': '4.4204116', 'slide_id': 'Sl217'}
{'0 - 200 um': '0.0130659787433591', '200 - 400 um': '0.011141939691398707', '400 - 600 um': '0.009872368982401467', '600 - 800 um': '0.005089569148691691', '800 - 1000 um': '0.0038739141975287945', '1000 - 1200 um': '0.001982782111242305', '1200 - 1400 um': '0.000887944817757872', '1400 - 1600 um': '0.0006471254787731784', '1600 - 1800 um': '0.0008893726063534675', '1800 - 2000 um': '0.0003200272547662665', '2000+ um': '0.0008163517097029755', 'mean_hole_size': '317.1899689', 'median_hole_size': '184.0', 'number_holes': '2253', 'steatosis_score': '2.0', 'holes_fraction': '0.0485873747905632', 'number_holes_per_100_um2': '0.0900371724626384', 'pc1': '-2.613542842953275', 'pc2': '0.4571022892850797', 'UMAP_0': '13.576994', 'UMAP_1': '5.238159', 'slide_id': 'Sl199'}
{'0 - 200 um': '0.0427516314232297', '200 - 400 um': '0.05310494795302422', '400 - 600 um': '0.04254789996463546', '600 - 800 um': '0.03314654042886423', '800 - 1000 um': '0.02483146945159452', '1000 - 1200 um': '0.016629092732849446', '1200 - 1400 um': '0.011203145813974883', '1400 - 1600 um': '0.008051845763948552', '1600 - 1800 um': '0.00669631085789455', '1800 - 2000 um': '0.0038563281642447927', '2000+ um': '0.017082122591721042', 'mean_hole_size': '455.2696212', 'median_hole_size': '264.0', 'number_holes': '30732', 'steatosis_score': '3.0', 'holes_fraction': '0.2599013351459814', 'number_holes_per_100_um2': '0.3203182122171642', 'pc1': '5.0244244618339975', 'pc2': '-2.4157414137348705', 'UMAP_0': '8.659812', 'UMAP_1': '8.27325', 'slide_id': 'Sl183'}
{'0 - 200 um': '0.03553069022435779', '200 - 400 um': '0.028049513623785105', '400 - 600 um': '0.01397263329543939', '600 - 800 um': '0.007430183375381321', '800 - 1000 um': '0.0029505707731354676', '1000 - 1200 um': '0.002491632246099861', '1200 - 1400 um': '0.002547398178611264', '1400 - 1600 um': '0.0014448904953902587', '1600 - 1800 um': '0.001037447378655701', '1800 - 2000 um': '0.0006023725880949546', '2000+ um': '0.003880003081596182', 'mean_hole_size': '276.0281501', 'median_hole_size': '166.0', 'number_holes': '1492', 'steatosis_score': '2.0', 'holes_fraction': '0.0999373352605473', 'number_holes_per_100_um2': '0.180388940852887', 'pc1': '-1.5926540764647328', 'pc2': '-0.9285028290910087', 'UMAP_0': '12.56744', 'UMAP_1': '6.8413334', 'slide_id': 'Sl032'}
{'0 - 200 um': '0.022757958077821286', '200 - 400 um': '0.030722339424999138', '400 - 600 um': '0.03001581786156285', '600 - 800 um': '0.02443201701110861', '800 - 1000 um': '0.0170614660077973', '1000 - 1200 um': '0.012852947508623296', '1200 - 1400 um': '0.01015030773747493', '1400 - 1600 um': '0.008008405933737037', '1600 - 1800 um': '0.006667752260022682', '1800 - 2000 um': '0.0041606528710256985', '2000+ um': '0.02571339976826264', 'mean_hole_size': '552.221802', 'median_hole_size': '313.5', 'number_holes': '6082', 'steatosis_score': '2.0', 'holes_fraction': '0.1925430642698924', 'number_holes_per_100_um2': '1.3748719882441782', 'pc1': '3.3628727835713144', 'pc2': '-0.5572657230570182', 'UMAP_0': '8.165219', 'UMAP_1': '5.619708', 'slide_id': 'Sl022'}
{'0 - 200 um': '0.02205835514360644', '200 - 400 um': '0.015023262918014929', '400 - 600 um': '0.00917079905046595', '600 - 800 um': '0.006851133435378802', '800 - 1000 um': '0.004587577037597906', '1000 - 1200 um': '0.002670046632924307', '1200 - 1400 um': '0.0018119027741120306', '1400 - 1600 um': '0.0017500193330623488', '1600 - 1800 um': '0.0009695651003142547', '1800 - 2000 um': '0.0010376504775798292', '2000+ um': '0.004313155268251169', 'mean_hole_size': '329.4665131', 'median_hole_size': '165.0', 'number_holes': '12154', 'steatosis_score': '2.0', 'holes_fraction': '0.0702434673117949', 'number_holes_per_100_um2': '0.1462995828349426', 'pc1': '-1.8179687398070699', 'pc2': '-0.4590749339757168', 'UMAP_0': '13.098007', 'UMAP_1': '7.122008', 'slide_id': 'Sl201'}
{'0 - 200 um': '0.03753378967046809', '200 - 400 um': '0.03714529912526944', '400 - 600 um': '0.02569289530532467', '600 - 800 um': '0.01474085487190532', '800 - 1000 um': '0.007162749822224466', '1000 - 1200 um': '0.004941710785723826', '1200 - 1400 um': '0.0038374947453393366', '1400 - 1600 um': '0.002003707885415176', '1600 - 1800 um': '0.0012374918136082878', '1800 - 2000 um': '0.0013138942912797043', '2000+ um': '0.009653293315125959', 'mean_hole_size': '360.5298004', 'median_hole_size': '205.0', 'number_holes': '13775', 'steatosis_score': '2.0', 'holes_fraction': '0.1452631814864211', 'number_holes_per_100_um2': '0.2131664408161032', 'pc1': '0.18522249783961847', 'pc2': '-1.6890950288081512', 'UMAP_0': '10.929234', 'UMAP_1': '8.100641', 'slide_id': 'Sl238'}
{'0 - 200 um': '0.03555700473312866', '200 - 400 um': '0.03772549414788503', '400 - 600 um': '0.02957868052490528', '600 - 800 um': '0.02083832179005504', '800 - 1000 um': '0.013605640662257628', '1000 - 1200 um': '0.00980728552749509', '1200 - 1400 um': '0.006505369650484374', '1400 - 1600 um': '0.0042617313845762644', '1600 - 1800 um': '0.002677705591468325', '1800 - 2000 um': '0.002050016115081823', '2000+ um': '0.004500859580297587', 'mean_hole_size': '373.0133995', 'median_hole_size': '223.0', 'number_holes': '22986', 'steatosis_score': '3.0', 'holes_fraction': '0.1671081097076351', 'number_holes_per_100_um2': '0.9469509723494968', 'pc1': '1.8138823631216965', 'pc2': '-2.935940380835271', 'UMAP_0': '8.673942', 'UMAP_1': '5.070319', 'slide_id': 'Sl156'}
{'0 - 200 um': '0.020355457111888516', '200 - 400 um': '0.031348170053478765', '400 - 600 um': '0.027353535010671', '600 - 800 um': '0.026173836987030914', '800 - 1000 um': '0.018601984969016192', '1000 - 1200 um': '0.009713579352827881', '1200 - 1400 um': '0.005715957750464579', '1400 - 1600 um': '0.0061486599757907875', '1600 - 1800 um': '0.005305566881817984', '1800 - 2000 um': '0.005513748875696821', '2000+ um': '0.018749557021954865', 'mean_hole_size': '517.1391485', 'median_hole_size': '324.0', 'number_holes': '1926', 'steatosis_score': '2.0', 'holes_fraction': '0.1749800536406782', 'number_holes_per_100_um2': '0.7345730606219137', 'pc1': '2.445522900260056', 'pc2': '0.31438196760754555', 'UMAP_0': '8.164158', 'UMAP_1': '5.6863265', 'slide_id': 'Sl066'}
{'0 - 200 um': '0.024891522543690363', '200 - 400 um': '0.019329091607990522', '400 - 600 um': '0.014450157815898446', '600 - 800 um': '0.01049675936568095', '800 - 1000 um': '0.006787501647062761', '1000 - 1200 um': '0.002896290719187625', '1200 - 1400 um': '0.0024418121138344803', '1400 - 1600 um': '0.0017050228656701714', '1600 - 1800 um': '0.00035307011627280294', '1800 - 2000 um': '0.0', '2000+ um': '0.0011048199089045722', 'mean_hole_size': '308.906071', 'median_hole_size': '173.0', 'number_holes': '3492', 'steatosis_score': '2.0', 'holes_fraction': '0.0844560487041927', 'number_holes_per_100_um2': '0.69562751925503', 'pc1': '-1.572276429333355', 'pc2': '-1.171612617480693', 'UMAP_0': '11.082543', 'UMAP_1': '4.2918177', 'slide_id': 'Sl043'}
{'0 - 200 um': '0.005872401604669171', '200 - 400 um': '0.0023666732240219964', '400 - 600 um': '0.0009361098697083163', '600 - 800 um': '0.00024048233653035868', '800 - 1000 um': '0.0003118435969501537', '1000 - 1200 um': '0.0002389154620754551', '1200 - 1400 um': '0.00023142167052429423', '1400 - 1600 um': '0.00013202684436278595', '1600 - 1800 um': '0.00014374440652362833', '1800 - 2000 um': '0.000241095472356596', '2000+ um': '0.0003248214766923169', 'mean_hole_size': '209.6345408', 'median_hole_size': '140.0', 'number_holes': '1546', 'steatosis_score': '', 'holes_fraction': '0.011039535942336', 'number_holes_per_100_um2': '0.0551298148121489', 'pc1': '-3.8766010950146668', 'pc2': '0.7772683403398396', 'UMAP_0': '16.795069', 'UMAP_1': '3.519937', 'slide_id': 'Sl245'}
{'0 - 200 um': '0.022087676379982556', '200 - 400 um': '0.02533411425724807', '400 - 600 um': '0.02557649057145021', '600 - 800 um': '0.019072718097372935', '800 - 1000 um': '0.0176941893078029', '1000 - 1200 um': '0.015416247139826372', '1200 - 1400 um': '0.012922391712163066', '1400 - 1600 um': '0.009973991077157343', '1600 - 1800 um': '0.010645080358671344', '1800 - 2000 um': '0.005842065387210245', '2000+ um': '0.03905494688092736', 'mean_hole_size': '634.0211958', 'median_hole_size': '308.0', 'number_holes': '8162', 'steatosis_score': '3.0', 'holes_fraction': '0.2036199111698124', 'number_holes_per_100_um2': '0.1712277352125691', 'pc1': '3.831923000381853', 'pc2': '1.951430168856148', 'UMAP_0': '8.32822', 'UMAP_1': '7.169934', 'slide_id': 'Sl218'}
{'0 - 200 um': '0.05433353089636787', '200 - 400 um': '0.0391448406730913', '400 - 600 um': '0.02165523651108571', '600 - 800 um': '0.014936466666735315', '800 - 1000 um': '0.01086903169621594', '1000 - 1200 um': '0.006478970236883263', '1200 - 1400 um': '0.005377293577309826', '1400 - 1600 um': '0.0031978328515876652', '1600 - 1800 um': '0.0029436180516294735', '1800 - 2000 um': '0.0013629794348672055', '2000+ um': '0.005955807231242125', 'mean_hole_size': '299.8905899', 'median_hole_size': '178.0', 'number_holes': '7120', 'steatosis_score': '3.0', 'holes_fraction': '0.1662556079932713', 'number_holes_per_100_um2': '0.2992717800464088', 'pc1': '0.5730262109643498', 'pc2': '-2.1432474160804236', 'UMAP_0': '11.198343', 'UMAP_1': '7.95698', 'slide_id': 'Sl097'}
{'0 - 200 um': '0.02367678035947269', '200 - 400 um': '0.033619139312025856', '400 - 600 um': '0.03494819586365669', '600 - 800 um': '0.032520602179986736', '800 - 1000 um': '0.02669312180528142', '1000 - 1200 um': '0.018218513004231347', '1200 - 1400 um': '0.01657670944160015', '1400 - 1600 um': '0.011808875673537406', '1600 - 1800 um': '0.010938948744581971', '1800 - 2000 um': '0.007280061085685503', '2000+ um': '0.045758101644486945', 'mean_hole_size': '687.7477253', 'median_hole_size': '370.0', 'number_holes': '16046', 'steatosis_score': '3.0', 'holes_fraction': '0.2620390485904686', 'number_holes_per_100_um2': '0.2163693326616232', 'pc1': '6.14864196989594', 'pc2': '1.5787172857934313', 'UMAP_0': '7.470041', 'UMAP_1': '8.011245', 'slide_id': 'Sl141'}
{'0 - 200 um': '0.01718934980080509', '200 - 400 um': '0.021286080853299374', '400 - 600 um': '0.0160409531516217', '600 - 800 um': '0.013233543492660016', '800 - 1000 um': '0.00950395299246155', '1000 - 1200 um': '0.008051065508009969', '1200 - 1400 um': '0.005557370092593936', '1400 - 1600 um': '0.004583455358032646', '1600 - 1800 um': '0.0033054913788727585', '1800 - 2000 um': '0.0031697914264981796', '2000+ um': '0.014348211358134945', 'mean_hole_size': '540.2828794', 'median_hole_size': '272.0', 'number_holes': '9877', 'steatosis_score': '2.0', 'holes_fraction': '0.1162692652967209', 'number_holes_per_100_um2': '0.1248022860536651', 'pc1': '0.4353564126900782', 'pc2': '0.8488677178692878', 'UMAP_0': '10.50018', 'UMAP_1': '6.7353044', 'slide_id': 'Sl232'}
{'0 - 200 um': '0.020941191791075384', '200 - 400 um': '0.017126175740155222', '400 - 600 um': '0.01000870874158694', '600 - 800 um': '0.006310317077487991', '800 - 1000 um': '0.004094332313432883', '1000 - 1200 um': '0.0024675698717520917', '1200 - 1400 um': '0.0015674829261085404', '1400 - 1600 um': '0.0012625096219985555', '1600 - 1800 um': '0.0006688949690622603', '1800 - 2000 um': '0.0006715791748010742', '2000+ um': '0.0019981267655629496', 'mean_hole_size': '310.5101713', 'median_hole_size': '180.0', 'number_holes': '13076', 'steatosis_score': '1.0', 'holes_fraction': '0.067116888925907', 'number_holes_per_100_um2': '0.1190986158193475', 'pc1': '-1.9113861090267994', 'pc2': '-0.576790958086724', 'UMAP_0': '13.242635', 'UMAP_1': '7.312326', 'slide_id': 'Sl177'}
{'0 - 200 um': '0.017377916797076787', '200 - 400 um': '0.015872723844785486', '400 - 600 um': '0.011175583882610812', '600 - 800 um': '0.007168998469766399', '800 - 1000 um': '0.00518904931086627', '1000 - 1200 um': '0.003615243569176424', '1200 - 1400 um': '0.002768442868220733', '1400 - 1600 um': '0.001962035102529669', '1600 - 1800 um': '0.0011743714279307952', '1800 - 2000 um': '0.0013603591148872076', '2000+ um': '0.006024437623911462', 'mean_hole_size': '387.7348103', 'median_hole_size': '198.0', 'number_holes': '2979', 'steatosis_score': '2.0', 'holes_fraction': '0.0736891620854512', 'number_holes_per_100_um2': '0.6113981026745551', 'pc1': '-1.528727274801732', 'pc2': '-0.1683794779688781', 'UMAP_0': '11.352054', 'UMAP_1': '4.555395', 'slide_id': 'Sl023'}
{'0 - 200 um': '0.035873967543087026', '200 - 400 um': '0.0347930509789537', '400 - 600 um': '0.02783464045881671', '600 - 800 um': '0.021506304809923053', '800 - 1000 um': '0.014056645046283664', '1000 - 1200 um': '0.009752157684318122', '1200 - 1400 um': '0.007684643999570965', '1400 - 1600 um': '0.005970079355385928', '1600 - 1800 um': '0.004524075619598762', '1800 - 2000 um': '0.0035570778756883743', '2000+ um': '0.012316280514714714', 'mean_hole_size': '398.8796714', 'median_hole_size': '215.0', 'number_holes': '8643', 'steatosis_score': '3.0', 'holes_fraction': '0.1778689237084721', 'number_holes_per_100_um2': '0.9551012831093694', 'pc1': '1.9924790035680675', 'pc2': '-1.6907946249969852', 'UMAP_0': '8.727203', 'UMAP_1': '5.009691', 'slide_id': 'Sl226'}
{'0 - 200 um': '0.014887668515828583', '200 - 400 um': '0.009089790863143519', '400 - 600 um': '0.005709975108342448', '600 - 800 um': '0.003058402970503229', '800 - 1000 um': '0.0018419059856724107', '1000 - 1200 um': '0.0008531051640117894', '1200 - 1400 um': '0.0008457287043627181', '1400 - 1600 um': '0.0005418349763137929', '1600 - 1800 um': '0.0002818156743037012', '1800 - 2000 um': '0.000506668834152005', '2000+ um': '0.0028603918388861067', 'mean_hole_size': '286.7142146', 'median_hole_size': '148.0', 'number_holes': '6029', 'steatosis_score': '1.0', 'holes_fraction': '0.0404772886355203', 'number_holes_per_100_um2': '0.0919011136385246', 'pc1': '-2.9577363151365397', 'pc2': '0.1527276540466602', 'UMAP_0': '14.436285', 'UMAP_1': '5.554346', 'slide_id': 'Sl167'}
{'0 - 200 um': '0.019945971296533707', '200 - 400 um': '0.02996655020351343', '400 - 600 um': '0.03271571008154853', '600 - 800 um': '0.032135909567423765', '800 - 1000 um': '0.025513793006456446', '1000 - 1200 um': '0.0157050078297358', '1200 - 1400 um': '0.012415653073177992', '1400 - 1600 um': '0.008641940989109646', '1600 - 1800 um': '0.005116289109397523', '1800 - 2000 um': '0.004217436483709236', '2000+ um': '0.018796952178808123', 'mean_hole_size': '601.0127562', 'median_hole_size': '377.0', 'number_holes': '6977', 'steatosis_score': '3.0', 'holes_fraction': '0.2051712138194142', 'number_holes_per_100_um2': '0.1874761793806842', 'pc1': '3.825544473143644', 'pc2': '1.1510513983835173', 'UMAP_0': '8.034205', 'UMAP_1': '7.0327506', 'slide_id': 'Sl214'}
{'0 - 200 um': '0.019636786249900905', '200 - 400 um': '0.014346037133176257', '400 - 600 um': '0.008916381120332046', '600 - 800 um': '0.007394548590305363', '800 - 1000 um': '0.005370760320550097', '1000 - 1200 um': '0.0037633249964084147', '1200 - 1400 um': '0.0029252115910664055', '1400 - 1600 um': '0.002523499951338017', '1600 - 1800 um': '0.0025467123911487944', '1800 - 2000 um': '0.00231370488615926', '2000+ um': '0.012183893786221239', 'mean_hole_size': '458.7635135', 'median_hole_size': '175.0', 'number_holes': '6068', 'steatosis_score': '3.0', 'holes_fraction': '0.0819208610166068', 'number_holes_per_100_um2': '0.5294597764908908', 'pc1': '-1.168925174091562', 'pc2': '0.06372151391225464', 'UMAP_0': '11.337416', 'UMAP_1': '4.592392', 'slide_id': 'Sl209'}
{'0 - 200 um': '-0.0012286124400810836', '200 - 400 um': '-0.0007088525767486144', '400 - 600 um': '-0.0004953842850714292', '600 - 800 um': '-0.00020572930483725576', '800 - 1000 um': '-0.00010280523732183378', '1000 - 1200 um': '-6.118404499298886e-05', '1200 - 1400 um': '-7.357236513517183e-05', '1400 - 1600 um': '-2.794056502841117e-05', '1600 - 1800 um': '-3.1030218566087103e-05', '1800 - 2000 um': '-3.633313350225362e-05', '2000+ um': '-0.000142391416656406', 'mean_hole_size': '257.5058962', 'median_hole_size': '146.0', 'number_holes': '848', 'steatosis_score': '1.0', 'holes_fraction': '-0.0031138355848277', 'number_holes_per_100_um2': '0.0702070831249406', 'pc1': '-4.159343458315405', 'pc2': '1.2181507841172656', 'UMAP_0': '16.43611', 'UMAP_1': '2.9194484', 'slide_id': 'Sl003'}
{'0 - 200 um': '0.027458398574405154', '200 - 400 um': '0.04197652249969056', '400 - 600 um': '0.04097486210460316', '600 - 800 um': '0.031828014640892625', '800 - 1000 um': '0.02720373202182597', '1000 - 1200 um': '0.01634617538620034', '1200 - 1400 um': '0.014714438124777808', '1400 - 1600 um': '0.010983720752457864', '1600 - 1800 um': '0.0066531126473039015', '1800 - 2000 um': '0.007488963381399308', '2000+ um': '0.03198128233926677', 'mean_hole_size': '559.4055848', 'median_hole_size': '345.0', 'number_holes': '4369', 'steatosis_score': '3.0', 'holes_fraction': '0.2576092227304327', 'number_holes_per_100_um2': '0.2470207854835239', 'pc1': '5.22156930972635', 'pc2': '0.9775431703504457', 'UMAP_0': '7.6824365', 'UMAP_1': '7.596362', 'slide_id': 'Sl042'}
{'0 - 200 um': '0.03685255773700617', '200 - 400 um': '0.03139626584310479', '400 - 600 um': '0.025165441529127336', '600 - 800 um': '0.02040302789613633', '800 - 1000 um': '0.018521106442808542', '1000 - 1200 um': '0.013217069085631847', '1200 - 1400 um': '0.010403605608900492', '1400 - 1600 um': '0.0066360134537213475', '1600 - 1800 um': '0.0023801094797901096', '1800 - 2000 um': '0.003101878396742748', '2000+ um': '0.009284603110296805', 'mean_hole_size': '387.9366739', 'median_hole_size': '197.0', 'number_holes': '5069', 'steatosis_score': '2.0', 'holes_fraction': '0.1773616785832665', 'number_holes_per_100_um2': '0.2462129876564122', 'pc1': '1.6934200270104247', 'pc2': '-0.6099461767222802', 'UMAP_0': '10.168758', 'UMAP_1': '7.1950226', 'slide_id': 'Sl007'}
{'0 - 200 um': '0.03919839998822399', '200 - 400 um': '0.023176537701027997', '400 - 600 um': '0.010484434506616501', '600 - 800 um': '0.004179749773153505', '800 - 1000 um': '0.0015657153889183182', '1000 - 1200 um': '0.0012428301686952326', '1200 - 1400 um': '0.0005451125772225298', '1400 - 1600 um': '0.0008114036914649127', '1600 - 1800 um': '0.00018778960164791156', '1800 - 2000 um': '0.00019666868817851512', '2000+ um': '0.0017259547696220846', 'mean_hole_size': '217.1479811', 'median_hole_size': '142.0', 'number_holes': '4656', 'steatosis_score': '2.0', 'holes_fraction': '0.0833145968547715', 'number_holes_per_100_um2': '0.9175848820639668', 'pc1': '-2.0122630767300875', 'pc2': '-2.368917869799271', 'UMAP_0': '11.262957', 'UMAP_1': '3.9651718', 'slide_id': 'Sl012'}
{'0 - 200 um': '0.027057350006187097', '200 - 400 um': '0.0313786470269475', '400 - 600 um': '0.028301458311880297', '600 - 800 um': '0.026477750569240396', '800 - 1000 um': '0.01888153007731865', '1000 - 1200 um': '0.016189582013546144', '1200 - 1400 um': '0.01205750411059916', '1400 - 1600 um': '0.009551197295063632', '1600 - 1800 um': '0.008434528432098536', '1800 - 2000 um': '0.00453671922560247', '2000+ um': '0.025707218791867416', 'mean_hole_size': '541.4113217', 'median_hole_size': '284.0', 'number_holes': '7967', 'steatosis_score': '3.0', 'holes_fraction': '0.2085734858603513', 'number_holes_per_100_um2': '0.2249558605905354', 'pc1': '3.6182519883457287', 'pc2': '0.8224417547641696', 'UMAP_0': '8.45665', 'UMAP_1': '7.2370067', 'slide_id': 'Sl004'}
{'0 - 200 um': '0.01427595895404459', '200 - 400 um': '0.010655564247742378', '400 - 600 um': '0.008060357618943081', '600 - 800 um': '0.0063984914295276635', '800 - 1000 um': '0.005741189391545214', '1000 - 1200 um': '0.00430600041224374', '1200 - 1400 um': '0.002445636778182592', '1400 - 1600 um': '0.0014409487857183264', '1600 - 1800 um': '0.001630218076096522', '1800 - 2000 um': '0.0006032339656121893', '2000+ um': '0.005901969160228031', 'mean_hole_size': '472.7767528', 'median_hole_size': '179.5', 'number_holes': '2710', 'steatosis_score': '1.0', 'holes_fraction': '0.0614595688813439', 'number_holes_per_100_um2': '0.0804351780949009', 'pc1': '-1.9973549604150895', 'pc2': '0.9077288769591428', 'UMAP_0': '13.226558', 'UMAP_1': '5.550777', 'slide_id': 'Sl121'}
{'0 - 200 um': '0.041146346757657964', '200 - 400 um': '0.05663623024838205', '400 - 600 um': '0.04564505532754116', '600 - 800 um': '0.03157060450596845', '800 - 1000 um': '0.02167811064618945', '1000 - 1200 um': '0.014068613236373755', '1200 - 1400 um': '0.0101534330892193', '1400 - 1600 um': '0.007033126365419665', '1600 - 1800 um': '0.005945130755504235', '1800 - 2000 um': '0.00413723622110053', '2000+ um': '0.013183891893625274', 'mean_hole_size': '433.318999', 'median_hole_size': '277.0', 'number_holes': '23138', 'steatosis_score': '3.0', 'holes_fraction': '0.2511977795493774', 'number_holes_per_100_um2': '0.307181818721659', 'pc1': '4.467697870694043', 'pc2': '-2.1952573096557395', 'UMAP_0': '8.680785', 'UMAP_1': '8.232585', 'slide_id': 'Sl223'}
{'0 - 200 um': '0.003388596985920239', '200 - 400 um': '0.0012395243436209207', '400 - 600 um': '0.00048580946710035045', '600 - 800 um': '0.0002868714356492768', '800 - 1000 um': '8.637342304956964e-05', '1000 - 1200 um': '0.0002367058794461107', '1200 - 1400 um': '0.00026987590172654607', '1400 - 1600 um': '0.0003169215033823252', '1600 - 1800 um': '0.00017217212272848921', '1800 - 2000 um': '0.00020821578511181566', '2000+ um': '0.0010588134028152968', 'mean_hole_size': '461.2148148', 'median_hole_size': '122.0', 'number_holes': '405', 'steatosis_score': '0.0', 'holes_fraction': '0.0077498802660507', 'number_holes_per_100_um2': '0.0150775087418475', 'pc1': '-3.8293261862992463', 'pc2': '1.4603091219438145', 'UMAP_0': '15.308735', 'UMAP_1': '2.8420238', 'slide_id': 'Sl133'}
{'0 - 200 um': '0.0034202347941628985', '200 - 400 um': '0.0014624418815292646', '400 - 600 um': '0.0006298550645810632', '600 - 800 um': '0.0004095966906129353', '800 - 1000 um': '0.0001475823229716024', '1000 - 1200 um': '0.00011445629412570798', '1200 - 1400 um': '0.00010529300491352836', '1400 - 1600 um': '0.00018455062604774342', '1600 - 1800 um': '2.584144763936096e-05', '1800 - 2000 um': '8.696641905068572e-05', '2000+ um': '0.0008516648904763927', 'mean_hole_size': '240.5720165', 'median_hole_size': '134.0', 'number_holes': '2673', 'steatosis_score': '0.0', 'holes_fraction': '0.0074384834286727', 'number_holes_per_100_um2': '0.0316481797784033', 'pc1': '-3.9424474672546252', 'pc2': '0.8979441223137609', 'UMAP_0': '16.716578', 'UMAP_1': '3.4342518', 'slide_id': 'Sl187'}
{'0 - 200 um': '0.02059328428500387', '200 - 400 um': '0.02195714275074305', '400 - 600 um': '0.02298584390027647', '600 - 800 um': '0.02082904259398567', '800 - 1000 um': '0.018446323534402086', '1000 - 1200 um': '0.015116985938715802', '1200 - 1400 um': '0.011396917492520404', '1400 - 1600 um': '0.00807864121932492', '1600 - 1800 um': '0.007324603758060464', '1800 - 2000 um': '0.006083144157671561', '2000+ um': '0.03139914672380117', 'mean_hole_size': '614.3575984', 'median_hole_size': '305.0', 'number_holes': '8311', 'steatosis_score': '2.0', 'holes_fraction': '0.1842110761702944', 'number_holes_per_100_um2': '0.158024653930932', 'pc1': '3.1245652186030033', 'pc2': '1.7165743904595816', 'UMAP_0': '8.357017', 'UMAP_1': '7.0009727', 'slide_id': 'Sl168'}
